time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-28T07:03:34.100Z,19.4188328,-155.2668304,0.28,2.64,ml,12,109,0.006957,0.11,hv,hv70487397,2018-07-28T07:09:17.470Z,"3km WSW of Volcano, Hawaii",earthquake,0.37,0.2,0.34,16,automatic,hv,hv
2018-07-28T07:01:33.330Z,19.3974991,-155.2628326,-0.14,2.86,ml,39,45,0.003109,0.34,hv,hv70487392,2018-07-28T07:07:14.450Z,"4km SW of Volcano, Hawaii",earthquake,0.35,0.25,2.95,30,automatic,hv,hv
2018-07-28T07:00:55.020Z,19.4096661,-155.2868347,-0.03,2.95,ml,17,51,0.008363,0.26,hv,hv70487387,2018-07-28T07:06:39.680Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.3,0.54,18,automatic,hv,hv
2018-07-28T06:58:52.450Z,-3.2283,151.1126,10,4.7,mb,,73,1.419,0.99,us,us2000gfz5,2018-07-28T07:17:41.040Z,"80km SSE of Kavieng, Papua New Guinea",earthquake,7.8,1.9,0.104,28,reviewed,us,us
2018-07-28T06:57:41.810Z,19.434,-155.2716675,2.87,2.54,ml,11,97,0.0225,0.17,hv,hv70487382,2018-07-28T07:03:24.060Z,"3km W of Volcano, Hawaii",earthquake,0.52,0.77,3.89,4,automatic,hv,hv
2018-07-28T06:55:09.540Z,19.4081669,-155.2593384,-0.34,2.66,ml,34,59,0.003933,0.24,hv,hv70487372,2018-07-28T07:00:59.870Z,"3km SW of Volcano, Hawaii",earthquake,0.19,0.2,0.41,18,automatic,hv,hv
2018-07-28T06:54:57.600Z,19.3913326,-155.2811737,0.79,2.64,ml,10,83,0.004803,0.12,hv,hv70487367,2018-07-28T07:00:48.880Z,"6km SW of Volcano, Hawaii",earthquake,0.29,0.32,0.49,18,automatic,hv,hv
2018-07-28T06:38:40.290Z,19.4156666,-155.2928314,0.23,2.63,ml,13,87,0.005508,0.18,hv,hv70487322,2018-07-28T06:44:20.820Z,"6km WSW of Volcano, Hawaii",earthquake,0.33,0.22,0.26,10,automatic,hv,hv
2018-07-28T06:38:04.780Z,19.3924999,-155.2708282,0.69,2.66,ml,20,55,0.003899,0.22,hv,hv70487317,2018-07-28T06:43:44.390Z,"5km SW of Volcano, Hawaii",earthquake,0.26,0.25,0.41,9,automatic,hv,hv
2018-07-28T06:35:32.870Z,19.3961658,-155.2763367,0.77,2.92,ml,17,62,0.002664,0.19,hv,hv70487307,2018-07-28T06:41:12.390Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.38,2.7,26,automatic,hv,hv
2018-07-28T06:34:20.960Z,19.3963337,-155.2623291,0.18,2.68,ml,39,36,0.003978,0.33,hv,hv70487297,2018-07-28T06:40:02.750Z,"4km SW of Volcano, Hawaii",earthquake,0.28,0.26,2.01,24,automatic,hv,hv
2018-07-28T06:28:30.800Z,19.4095,-155.2698333,-0.64,3.61,ml,27,43,0.009743,0.14,hv,hv70487292,2018-07-28T08:30:44.937Z,"1km SW of Volcano, Hawaii",earthquake,0.1,0.15,0.211,21,reviewed,hv,hv
2018-07-28T06:27:38.430Z,19.3953342,-155.2771606,-0.22,3.52,ml,53,41,0.003321,0.34,hv,hv70487287,2018-07-28T14:30:11.790Z,"7km SW of Volcano, Hawaii",earthquake,0.17,0.2,3.46,32,automatic,hv,hv
2018-07-28T06:26:00.500Z,19.4161663,-155.2611694,1.1,3.23,ml,11,114,0.004237,0.15,hv,hv70487282,2018-07-28T14:28:46.048Z,"2km WSW of Volcano, Hawaii",earthquake,0.45,0.3,0.34,14,automatic,hv,hv
2018-07-28T06:24:46.570Z,19.3966675,-155.2628326,0.45,3.12,ml,48,36,0.003402,0.3,hv,hv70487277,2018-07-28T14:27:30.662Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.17,3.15,34,automatic,hv,hv
2018-07-28T06:24:05.880Z,19.3988342,-155.2681732,0.56,3.14,ml,30,51,0.002105,0.35,hv,hv70487272,2018-07-28T14:26:52.696Z,"4km SW of Volcano, Hawaii",earthquake,0.31,0.25,2.16,24,automatic,hv,hv
2018-07-28T06:21:31.190Z,19.4076672,-155.2861633,1.87,3.17,ml,50,29,0.01013,0.21,hv,hv70487267,2018-07-28T14:24:23.160Z,"5km WSW of Volcano, Hawaii",earthquake,0.28,0.21,2.99,36,automatic,hv,hv
2018-07-28T06:08:51.740Z,19.3950005,-155.2741699,1,2.62,ml,38,41,0.0006173,0.29,hv,hv70487232,2018-07-28T06:14:31.570Z,"5km SW of Volcano, Hawaii",earthquake,0.3,0.22,2.6,27,automatic,hv,hv
2018-07-28T06:06:46.010Z,19.4139996,-155.2805023,0.52,2.64,ml,38,31,0.004978,0.18,hv,hv70487222,2018-07-28T06:12:27.290Z,"4km WSW of Volcano, Hawaii",earthquake,0.22,0.15,1.98,24,automatic,hv,hv
2018-07-28T05:56:47.140Z,19.3411674,-155.1210022,9.62,3.07,ml,18,193,0.04366,0.32,hv,hv70487202,2018-07-28T06:02:46.870Z,"15km SE of Volcano, Hawaii",earthquake,1.68,0.94,0.56,16,automatic,hv,hv
2018-07-28T05:55:23.410Z,19.4176674,-155.2704926,0.57,2.45,ml,26,44,0.009724,0.13,hv,hv70487192,2018-07-28T06:01:03.720Z,"3km WSW of Volcano, Hawaii",earthquake,0.18,0.14,0.32,16,automatic,hv,hv
2018-07-28T05:46:53.640Z,19.4069996,-155.2896729,1.09,2.47,ml,36,38,0.009759,0.15,hv,hv70487172,2018-07-28T05:52:37.250Z,"6km WSW of Volcano, Hawaii",earthquake,0.21,0.18,0.32,20,automatic,hv,hv
2018-07-28T05:43:10.230Z,19.3971672,-155.2666626,0.67,2.61,ml,35,35,0.001224,0.18,hv,hv70487162,2018-07-28T05:48:49.240Z,"4km SW of Volcano, Hawaii",earthquake,0.15,0.16,2.67,26,automatic,hv,hv
2018-07-28T05:38:15.870Z,19.4146671,-155.2714996,1.03,2.67,ml,35,52,0.01127,0.16,hv,hv70487137,2018-07-28T05:43:55.690Z,"3km WSW of Volcano, Hawaii",earthquake,0.25,0.13,0.3,16,automatic,hv,hv
2018-07-28T05:36:05.070Z,19.3904991,-155.2669983,-0.47,2.71,ml,29,56,0.007756,0.23,hv,hv70487132,2018-07-28T05:41:45.710Z,"5km SW of Volcano, Hawaii",earthquake,0.17,0.23,0.47,20,automatic,hv,hv
2018-07-28T05:34:09.770Z,19.4148331,-155.2803345,0.8,2.66,ml,39,32,0.004531,0.17,hv,hv70487127,2018-07-28T05:39:50.590Z,"4km WSW of Volcano, Hawaii",earthquake,0.24,0.13,0.41,21,automatic,hv,hv
2018-07-28T05:27:48.940Z,19.4273338,-155.2661591,1.12,2.6,ml,11,145,0.00146,0.07,hv,hv70487112,2018-07-28T05:33:29.760Z,"3km W of Volcano, Hawaii",earthquake,0.4,0.16,0.18,9,automatic,hv,hv
2018-07-28T05:20:44.300Z,19.4074993,-155.2870026,0.42,2.56,ml,37,31,0.01047,0.3,hv,hv70487087,2018-07-28T05:26:24.610Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.21,0.37,20,automatic,hv,hv
2018-07-28T05:18:43.450Z,19.3990002,-155.2714996,0.13,2.61,ml,32,35,0.004141,0.32,hv,hv70487077,2018-07-28T05:24:25.660Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.24,0.35,21,automatic,hv,hv
2018-07-28T05:18:08.510Z,19.4130001,-155.2915039,4.79,2.53,ml,10,176,0.007922,0.15,hv,hv70487072,2018-07-28T05:23:48.960Z,"5km WSW of Volcano, Hawaii",earthquake,2.21,1.57,0.41,18,automatic,hv,hv
2018-07-28T04:54:03.660Z,19.3980007,-155.2833405,0.4,2.9,ml,26,38,0.009521,0.17,hv,hv70486997,2018-07-28T04:59:44.000Z,"6km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.39,23,automatic,hv,hv
2018-07-28T04:50:59.530Z,19.4011669,-155.2664948,0.45,3.34,ml,42,36,0.002942,0.24,hv,hv70486987,2018-07-28T05:57:17.649Z,"4km SW of Volcano, Hawaii",earthquake,0.19,0.15,3.35,36,automatic,hv,hv
2018-07-28T04:48:53.870Z,19.4038334,-155.253006,0.13,2.53,ml,22,62,0.01046,0.18,hv,hv70486982,2018-07-28T04:54:32.970Z,"3km SSW of Volcano, Hawaii",earthquake,0.3,0.24,0.34,12,automatic,hv,hv
2018-07-28T04:42:31.310Z,19.4011669,-155.2626648,0.15,3.48,ml,42,36,0.004309,0.2,hv,hv70486957,2018-07-28T05:51:24.584Z,"1km SSW of Volcano, Hawaii",earthquake,0.19,0.2,3.59,36,automatic,hv,hv
2018-07-28T04:40:15.650Z,19.3971672,-155.2591705,-0.11,3.03,ml,27,52,0.006564,0.22,hv,hv70486947,2018-07-28T12:43:32.848Z,"4km SSW of Volcano, Hawaii",earthquake,0.27,0.23,2.25,20,automatic,hv,hv
2018-07-28T04:38:48.530Z,19.1854992,-155.4643402,31.34,3.18,ml,24,216,0.08164,0.3,hv,hv70486942,2018-07-28T04:44:29.340Z,"2km SE of Pahala, Hawaii",earthquake,1.52,1.67,0.69,23,automatic,hv,hv
2018-07-28T04:34:57.610Z,19.4083328,-155.2866669,0.23,2.53,ml,24,46,0.009592,0.26,hv,hv70486932,2018-07-28T04:40:39.230Z,"5km WSW of Volcano, Hawaii",earthquake,0.24,0.22,0.31,18,automatic,hv,hv
2018-07-28T04:29:52.630Z,-18.3294,168.031,10,3.3,ml,,310,2.546,0.75,us,us2000gfwy,2018-07-30T01:03:09.377Z,"72km SSW of Port-Vila, Vanuatu",earthquake,7.3,2,0.115,10,reviewed,us,us
2018-07-28T04:12:19.750Z,31.3913333,-114.3925,5.94,3.5,mlr,4,152,0.5279,0.04,ci,ci38231872,2018-07-31T22:11:03.490Z,"106km SSE of Estacion Coahuila, B.C., MX",earthquake,0.71,31.61,0.093,23,reviewed,ci,ci
2018-07-28T04:09:25.920Z,19.4028339,-155.2788391,0.61,2.75,ml,22,40,0.0089,0.14,hv,hv70486857,2018-07-28T04:15:07.730Z,"5km SW of Volcano, Hawaii",earthquake,0.17,0.2,2.25,19,automatic,hv,hv
2018-07-28T04:07:43.560Z,19.3894997,-155.2708282,0.32,2.96,ml,42,42,0.006414,0.35,hv,hv70486852,2018-07-28T12:10:22.822Z,"5km SW of Volcano, Hawaii",earthquake,0.27,0.24,3.09,35,automatic,hv,hv
2018-07-28T04:07:36.420Z,19.4143333,-155.2716675,0.38,2.96,ml,28,52,0.01135,0.27,hv,hv70486847,2018-07-28T12:10:18.166Z,"4km WSW of Volcano, Hawaii",earthquake,0.22,0.18,2.74,34,automatic,hv,hv
2018-07-28T04:07:22.830Z,19.4165001,-155.295166,0.62,2.99,ml,14,73,0.005837,0.15,hv,hv70486842,2018-07-28T04:13:03.200Z,"6km WSW of Volcano, Hawaii",earthquake,0.39,0.23,2.8,34,automatic,hv,hv
2018-07-28T04:03:49.290Z,19.3951664,-155.2716675,1.34,2.93,ml,24,40,0.001876,0.26,hv,hv70486837,2018-07-28T04:09:29.830Z,"5km SW of Volcano, Hawaii",earthquake,0.42,0.32,0.4,19,automatic,hv,hv
2018-07-28T04:01:43.850Z,19.4016666,-155.2700043,0.22,2.96,ml,48,31,0.005066,0.22,hv,hv70486827,2018-07-28T05:53:30.030Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.17,2.83,33,automatic,hv,hv
2018-07-28T03:51:59.820Z,19.4195004,-155.2683258,0.55,2.55,ml,26,58,0.007562,0.15,hv,hv70486792,2018-07-28T03:57:44.540Z,"3km WSW of Volcano, Hawaii",earthquake,0.21,0.15,0.31,15,automatic,hv,hv
2018-07-28T03:42:48.190Z,19.4086666,-155.2828369,0.72,2.5,md,12,81,0.009027,0.15,hv,hv70486762,2018-07-28T03:45:42.580Z,"5km WSW of Volcano, Hawaii",earthquake,0.29,0.61,,5,automatic,hv,hv
2018-07-28T03:35:19.730Z,19.4086666,-155.2481689,1.26,2.57,ml,21,107,0.01156,0.24,hv,hv70486732,2018-07-28T03:41:01.510Z,"2km SSW of Volcano, Hawaii",earthquake,0.33,0.46,0.42,15,automatic,hv,hv
2018-07-28T03:25:47.470Z,19.3903332,-155.2726593,1.33,2.79,ml,45,43,0.005094,0.29,hv,hv70486707,2018-07-28T03:31:28.170Z,"5km SW of Volcano, Hawaii",earthquake,0.29,0.24,2.92,31,automatic,hv,hv
2018-07-28T03:23:26.160Z,19.3964996,-155.2758331,-0.97,2.8,ml,45,40,0.002354,0.38,hv,hv70486702,2018-07-28T03:29:07.640Z,"5km SW of Volcano, Hawaii",earthquake,0.19,0.26,2.67,26,automatic,hv,hv
2018-07-28T03:17:58.730Z,19.4101667,-155.2826667,0.43,3.26,ml,26,53,0.007577,0.1,hv,hv70486692,2018-07-28T21:02:32.993Z,"5km WSW of Volcano, Hawaii",earthquake,0.13,0.11,0.152,51,reviewed,hv,hv
2018-07-28T03:14:52.920Z,19.4001675,-155.2683258,-0.11,2.86,ml,27,45,0.002891,0.28,hv,hv70486687,2018-07-28T03:20:34.890Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.29,0.46,17,automatic,hv,hv
2018-07-28T03:13:19.410Z,19.3985004,-155.2693329,-0.63,2.74,ml,32,44,0.003126,0.32,hv,hv70486682,2018-07-28T03:18:58.310Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.22,0.46,22,automatic,hv,hv
2018-07-28T03:12:46.640Z,19.4146671,-155.2793274,0.61,2.66,ml,23,46,0.005398,0.15,hv,hv70486677,2018-07-28T03:18:28.200Z,"4km WSW of Volcano, Hawaii",earthquake,0.18,0.11,0.39,20,automatic,hv,hv
2018-07-28T03:06:05.420Z,19.3889999,-155.2698364,1.32,3.02,ml,26,58,0.007283,0.17,hv,hv70486657,2018-07-28T11:08:45.681Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.21,0.21,7,automatic,hv,hv
2018-07-28T03:04:52.881Z,60.6045,-150.598,35.8,2.6,ml,,,,0.75,ak,ak19975705,2018-07-28T03:09:53.359Z,"11km NE of Sterling, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-07-28T03:03:36.810Z,18.5906,-64.5568,96,2.84,md,6,346,1.3676,0.57,pr,pr2018209002,2018-07-28T07:54:58.957Z,"20km NNE of Road Town, British Virgin Islands",earthquake,10.18,15.63,0.36,6,reviewed,pr,pr
2018-07-28T03:02:42.920Z,19.417,-155.2783333,0.26,3.42,ml,23,56,0.00548,0.12,hv,hv70486652,2018-07-28T20:52:19.982Z,"4km WSW of Volcano, Hawaii",earthquake,0.12,0.12,0.108,28,reviewed,hv,hv
2018-07-28T03:02:22.880Z,19.417,-155.2636667,0.64,2.9,ml,23,80,0.006056,0.09,hv,hv70486647,2018-07-28T20:52:47.058Z,"3km WSW of Volcano, Hawaii",earthquake,0.15,0.08,0.139,35,reviewed,hv,hv
2018-07-28T03:00:51.720Z,19.3994999,-155.2769928,2.63,2.67,ml,40,39,0.005186,0.32,hv,hv70486642,2018-07-28T03:06:38.920Z,"5km SW of Volcano, Hawaii",earthquake,0.38,0.44,3.37,20,automatic,hv,hv
2018-07-28T03:00:49.100Z,19.3981667,-155.2753296,1.1,2.87,ml,40,42,0.003207,0.23,hv,hv70486637,2018-07-28T03:06:29.190Z,"5km SW of Volcano, Hawaii",earthquake,0.29,0.17,2.76,34,automatic,hv,hv
2018-07-28T02:57:34.180Z,19.4076672,-155.2935028,0.42,2.46,ml,19,54,0.006225,0.2,hv,hv70486627,2018-07-28T03:03:15.270Z,"6km WSW of Volcano, Hawaii",earthquake,0.24,0.15,0.32,10,automatic,hv,hv
2018-07-28T02:54:33.600Z,19.3894997,-155.2776642,0.1,2.5,ml,29,42,0.006963,0.29,hv,hv70486617,2018-07-28T03:00:21.890Z,"6km SW of Volcano, Hawaii",earthquake,0.25,0.23,0.46,21,automatic,hv,hv
2018-07-28T02:54:29.580Z,19.4430008,-155.2391663,1.27,2.97,ml,14,278,0.02858,0.28,hv,hv70486612,2018-07-28T05:55:02.218Z,"1km N of Volcano, Hawaii",earthquake,1.03,0.64,0.49,20,automatic,hv,hv
2018-07-28T02:51:06.740Z,19.4016666,-155.2608337,-0.51,2.71,ml,36,53,0.005973,0.34,hv,hv70486607,2018-07-28T10:53:43.000Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.22,2.52,29,automatic,hv,hv
2018-07-28T02:50:25.175Z,69.2003,-147.9424,0,2.8,ml,,,,0.89,ak,ak19975513,2018-07-28T02:55:14.100Z,"118km S of Prudhoe Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-07-28T02:48:42.570Z,19.4106674,-155.2514954,-1.06,2.57,ml,12,75,0.01519,0.12,hv,hv70486602,2018-07-28T02:54:30.890Z,"2km SSW of Volcano, Hawaii",earthquake,0.41,0.43,0.44,15,automatic,hv,hv
2018-07-28T02:48:41.800Z,19.4093342,-155.2581635,0.53,2.52,ml,22,83,0.00318,0.19,hv,hv70486597,2018-07-28T02:54:23.340Z,"3km SW of Volcano, Hawaii",earthquake,0.24,0.3,2,16,automatic,hv,hv
2018-07-28T02:41:16.360Z,19.3988342,-155.2638397,-0.03,3.15,ml,30,44,0.002152,0.28,hv,hv70486577,2018-07-28T02:46:55.180Z,"4km SW of Volcano, Hawaii",earthquake,0.27,0.2,0.48,19,automatic,hv,hv
2018-07-28T02:39:41.900Z,19.3950005,-155.2669983,-0.18,2.86,ml,34,57,0.003351,0.32,hv,hv70486572,2018-07-28T02:45:23.100Z,"5km SW of Volcano, Hawaii",earthquake,0.31,0.23,2.4,32,automatic,hv,hv
2018-07-28T02:38:37.960Z,18.467,-67.5595,9,2.81,md,9,175,0.4483,0.35,pr,pr2018209001,2018-07-28T04:40:40.241Z,"35km WNW of Rincon, Puerto Rico",earthquake,1.69,1.47,0.14,6,reviewed,pr,pr
2018-07-28T02:33:52.510Z,31.4493,-114.1945,10,4.5,mb,,109,0.637,1.37,us,us2000gft1,2018-07-31T22:07:21.471Z,"64km WNW of Puerto Penasco, Mexico",earthquake,6.5,1.9,0.045,143,reviewed,us,us
2018-07-28T02:33:14.100Z,19.4055004,-155.2818298,0.47,2.67,ml,17,95,0.01229,0.2,hv,hv70486552,2018-07-28T02:38:56.020Z,"5km WSW of Volcano, Hawaii",earthquake,0.22,0.27,1.97,24,automatic,hv,hv
2018-07-28T02:31:20.700Z,19.4148331,-155.2871704,1.03,2.47,ml,39,34,0.004041,0.21,hv,hv70486547,2018-07-28T02:37:00.730Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.16,0.37,17,automatic,hv,hv
2018-07-28T02:25:02.620Z,19.4096661,-155.2926636,0.65,2.72,ml,26,43,0.007562,0.16,hv,hv70486537,2018-07-28T02:30:44.090Z,"6km WSW of Volcano, Hawaii",earthquake,0.17,0.14,0.34,14,automatic,hv,hv
2018-07-28T02:24:42.910Z,40.7314987,-121.4664993,10.19,2.46,md,15,142,0.08461,0.09,nc,nc73058451,2018-07-28T04:18:03.505Z,"23km SE of Burney, CA",earthquake,0.39,0.95,0.11,13,automatic,nc,nc
2018-07-28T02:24:03.720Z,19.4165001,-155.280838,0.15,2.45,ml,32,29,0.003286,0.14,hv,hv70486532,2018-07-28T02:29:44.060Z,"4km WSW of Volcano, Hawaii",earthquake,0.13,0.11,0.33,19,automatic,hv,hv
2018-07-28T02:20:12.240Z,19.4213333,-155.2786713,0.24,2.55,ml,31,26,0.00356,0.21,hv,hv70486527,2018-07-28T02:25:52.240Z,"4km WSW of Volcano, Hawaii",earthquake,0.23,0.13,0.37,19,automatic,hv,hv
2018-07-28T02:19:24.620Z,31.2335,-114.1688333,5.94,4.1,ml,10,191,0.6167,2.41,ci,ci38231824,2018-07-31T22:09:57.484Z,"133km SE of Estacion Coahuila, B.C., MX",earthquake,9.33,31.61,0.134,55,reviewed,ci,ci
2018-07-28T02:17:46.860Z,19.3938332,-155.2733307,0.17,2.88,ml,28,48,0.001555,0.25,hv,hv70486522,2018-07-28T02:23:28.020Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.16,0.49,18,automatic,hv,hv
2018-07-28T02:16:01.880Z,19.4013329,-155.2731628,0.91,2.56,ml,41,33,0.005951,0.28,hv,hv70486517,2018-07-28T02:21:43.600Z,"4km SW of Volcano, Hawaii",earthquake,0.29,0.18,2.42,31,automatic,hv,hv
2018-07-28T02:15:50.020Z,19.430666,-155.2798309,0.37,2.65,ml,11,99,0.006247,0.23,hv,hv70486512,2018-07-28T02:21:31.580Z,"4km W of Volcano, Hawaii",earthquake,0.33,0.31,2.51,29,automatic,hv,hv
2018-07-28T02:09:27.210Z,19.3971672,-155.2700043,1.22,2.61,ml,32,42,0.003873,0.17,hv,hv70486497,2018-07-28T02:15:08.890Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.2,0.42,24,automatic,hv,hv
2018-07-28T02:07:52.490Z,19.435667,-155.2861633,-1.11,2.5,ml,14,94,0.01354,0.21,hv,hv70486487,2018-07-28T02:13:33.570Z,"5km W of Volcano, Hawaii",earthquake,0.22,0.47,0.38,13,automatic,hv,hv
2018-07-28T01:59:18.680Z,19.4001675,-155.2746735,1.31,2.86,ml,35,46,0.004872,0.18,hv,hv70486462,2018-07-28T02:04:57.840Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.2,0.41,24,automatic,hv,hv
2018-07-28T01:53:50.040Z,19.4103336,-155.2785034,0.13,2.51,ml,32,31,0.009001,0.15,hv,hv70486442,2018-07-28T01:59:30.770Z,"4km WSW of Volcano, Hawaii",earthquake,0.13,0.14,0.29,16,automatic,hv,hv
2018-07-28T01:40:09.280Z,55.8888,-149.6185,8.35,3.8,ml,,188,2.431,0.57,us,us2000gfru,2018-07-28T02:11:23.040Z,"271km SE of Kodiak, Alaska",earthquake,7.3,6.6,0.048,56,reviewed,us,us
2018-07-28T01:27:07.490Z,19.4148331,-155.2579956,0.92,2.95,ml,25,66,0.003258,0.28,hv,hv70486362,2018-07-28T01:32:47.300Z,"2km SW of Volcano, Hawaii",earthquake,0.34,0.28,0.28,3,automatic,hv,hv
2018-07-28T01:26:58.500Z,19.4193325,-155.2725067,0.43,2.63,ml,16,41,0.007218,0.2,hv,hv70486357,2018-07-28T01:32:39.890Z,"3km WSW of Volcano, Hawaii",earthquake,0.29,0.2,0.33,16,automatic,hv,hv
2018-07-28T01:24:52.960Z,19.3951664,-155.2701721,1.59,2.93,ml,24,41,0.003282,0.12,hv,hv70486347,2018-07-28T01:30:33.870Z,"5km SW of Volcano, Hawaii",earthquake,0.18,0.2,0.33,16,automatic,hv,hv
2018-07-28T01:23:24.670Z,19.3971672,-155.2774963,0.43,2.72,ml,35,40,0.004054,0.27,hv,hv70486342,2018-07-28T01:29:02.900Z,"5km SW of Volcano, Hawaii",earthquake,0.25,0.17,2.93,30,automatic,hv,hv
2018-07-28T01:22:51.690Z,19.3924999,-155.267334,1.35,2.81,ml,23,78,0.006604,0.3,hv,hv70486337,2018-07-28T01:28:33.480Z,"5km SW of Volcano, Hawaii",earthquake,0.41,0.48,1.94,26,automatic,hv,hv
2018-07-28T01:21:21.580Z,19.399334,-155.2676697,-1.07,2.65,ml,14,108,0.006882,0.19,hv,hv70486332,2018-07-28T01:27:08.640Z,"4km SW of Volcano, Hawaii",earthquake,0.32,0.5,0.38,17,automatic,hv,hv
2018-07-28T01:21:20.760Z,19.4015007,-155.2706604,2.02,2.63,ml,25,52,0.00544,0.15,hv,hv70486327,2018-07-28T01:26:58.710Z,"4km SW of Volcano, Hawaii",earthquake,0.32,0.33,2.2,19,automatic,hv,hv
2018-07-28T01:11:18.430Z,19.4131667,-155.2646667,0.42,3.09,ml,23,78,0.004647,0.11,hv,hv70486312,2018-07-28T09:35:32.260Z,"3km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.075,22,reviewed,hv,hv
2018-07-28T01:10:13.180Z,19.3988333,-155.2771667,0.6,3.63,ml,30,39,0.00479,0.09,hv,hv70486307,2018-07-28T03:44:33.668Z,"5km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.2,23,reviewed,hv,hv
2018-07-28T01:08:43.000Z,19.4066667,-155.2903333,1.02,3.27,ml,26,43,0.009129,0.1,hv,hv70486302,2018-07-28T15:39:16.111Z,"5km WSW of Volcano, Hawaii",earthquake,0.15,0.12,0.188,40,reviewed,hv,hv
2018-07-28T01:07:49.580Z,19.399334,-155.2714996,1.92,3.01,ml,47,35,0.004434,0.2,hv,hv70486297,2018-07-28T09:10:30.501Z,"4km SW of Volcano, Hawaii",earthquake,0.28,0.22,3.21,32,automatic,hv,hv
2018-07-28T00:58:46.890Z,19.4178333,-155.2734985,1.93,2.47,ml,18,52,0.007895,0.2,hv,hv70486272,2018-07-28T01:04:25.840Z,"4km WSW of Volcano, Hawaii",earthquake,0.39,0.44,0.24,10,automatic,hv,hv
2018-07-28T00:53:57.566Z,63.4251,-148.9578,94.3,2.8,ml,,,,0.6,ak,ak19975468,2018-07-28T01:00:36.687Z,"3km N of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-07-28T00:53:51.470Z,19.390667,-155.2638397,-0.03,3.3,ml,18,61,0.007814,0.26,hv,hv70486257,2018-07-28T00:59:30.460Z,"5km SSW of Volcano, Hawaii",earthquake,0.24,0.28,2.4,17,automatic,hv,hv
2018-07-28T00:52:58.040Z,19.4061661,-155.2725067,0.42,3.52,ml,26,42,0.009974,0.22,hv,hv70486252,2018-07-28T02:55:21.434Z,"4km SW of Volcano, Hawaii",earthquake,0.17,0.18,2.41,17,automatic,hv,hv
2018-07-28T00:52:10.300Z,19.4125004,-155.2669983,1.25,2.81,ml,42,37,0.006734,0.24,hv,hv70486247,2018-07-28T00:57:49.710Z,"3km WSW of Volcano, Hawaii",earthquake,0.26,0.2,3.29,34,automatic,hv,hv
2018-07-28T00:50:05.480Z,30.6388,141.775,10.7,5,mb,,100,2.979,0.86,us,us2000gfqx,2018-07-28T01:12:17.040Z,"Izu Islands, Japan region",earthquake,7.7,4.5,0.034,272,reviewed,us,us
2018-07-28T00:49:28.130Z,19.395834,-155.263504,-0.21,2.57,ml,40,36,0.003381,0.35,hv,hv70486242,2018-07-28T00:55:10.920Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.26,1.97,25,automatic,hv,hv
2018-07-28T00:43:08.470Z,19.4171658,-155.2684937,0.82,2.52,ml,24,61,0.009216,0.2,hv,hv70486217,2018-07-28T00:48:49.020Z,"3km WSW of Volcano, Hawaii",earthquake,0.2,0.21,0.37,19,automatic,hv,hv
2018-07-28T00:41:26.640Z,18.4391,-67.3631,100,2.84,md,17,168,0.2535,0.23,pr,pr2018209000,2018-07-28T04:39:37.946Z,"16km NW of Rincon, Puerto Rico",earthquake,1.51,0.94,0.33,16,reviewed,pr,pr
2018-07-28T00:40:38.587Z,59.8717,-141.3223,3.1,2.5,ml,,,,0.72,ak,ak19975451,2018-07-28T00:46:25.044Z,"65km ESE of Cape Yakataga, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-07-28T00:26:26.590Z,19.3758335,-155.2575073,0.64,2.6,ml,31,85,0.007044,0.23,hv,hv70486177,2018-07-28T00:32:05.970Z,"6km SSW of Volcano, Hawaii",earthquake,0.26,0.15,0.41,10,automatic,hv,hv
2018-07-28T00:21:38.700Z,19.3974991,-155.2788391,0.65,2.78,ml,20,44,0.005343,0.14,hv,hv70486162,2018-07-28T00:27:17.870Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.26,0.35,15,automatic,hv,hv
